AV_exp,AV_work,CA_exp,CA_work,DP_exp,DP_work,DW_exp,DW_work,FP_exp,FP_work,FR_exp,FR_work,IC_exp,IC_work,IFf_exp,IFf_work,LD_exp,LD_work,OP_exp,OP_work,PG_exp,PG_work,RC_exp,RC_work,RS_exp,RS_work,SK_exp,SK_work,WC_exp,WC_work,WH_exp,WH_work,apr_PD_per_hh,apr_PD_per_hh_preyr,apr_lab,apr_lab_pre,april_delay,april_delay_amt,april_demand_reg,april_hh_P_emp,april_hh_P_emp_pre,april_lb,april_unemp,april_unemp_amt,april_unpaid_delay,april_unpaid_delay_amt,april_work_allot,aug_PD_per_hh,aug_PD_per_hh_preyr,aug_delay,aug_delay_amt,aug_demand_reg,aug_hh_P_emp,aug_hh_P_emp_pre,aug_lab,aug_lab_pre,aug_lb,aug_unemp,aug_unemp_amt,aug_unpaid_delay,aug_unpaid_delay_amt,aug_work_allot,block_code,code,dec_PD_per_hh,dec_PD_per_hh_preyr,dec_delay,dec_delay_amt,dec_demand_reg,dec_hh_P_emp,dec_hh_P_emp_pre,dec_lab,dec_lab_pre,dec_lb,dec_unemp,dec_unemp_amt,dec_unpaid_delay,dec_unpaid_delay_amt,dec_work_allot,district_code,feb_PD_per_hh,feb_PD_per_hh_preyr,feb_delay,feb_delay_amt,feb_demand_reg,feb_hh_P_emp,feb_hh_P_emp_pre,feb_lab,feb_lab_pre,feb_lb,feb_unemp,feb_unemp_amt,feb_unpaid_delay,feb_unpaid_delay_amt,feb_work_allot,jan_PD_per_hh,jan_PD_per_hh_preyr,jan_delay,jan_delay_amt,jan_demand_reg,jan_hh_P_emp,jan_hh_P_emp_pre,jan_lab,jan_lab_pre,jan_lb,jan_unemp,jan_unemp_amt,jan_unpaid_delay,jan_unpaid_delay_amt,jan_work_allot,jul_PD_per_hh,jul_PD_per_hh_preyr,jul_lab,jul_lab_pre,july_delay,july_delay_amt,july_demand_reg,july_hh_P_emp,july_hh_P_emp_pre,july_lb,july_unemp,july_unemp_amt,july_unpaid_delay,july_unpaid_delay_amt,july_work_allot,jun_PD_per_hh,jun_PD_per_hh_preyr,jun_lab,jun_lab_pre,june_delay,june_delay_amt,june_demand_reg,june_hh_P_emp,june_hh_P_emp_pre,june_lb,june_unemp,june_unemp_amt,june_unpaid_delay,june_unpaid_delay_amt,june_work_allot,mar_PD_per_hh,mar_PD_per_hh_preyr,mar_lab,mar_lab_pre,march_delay,march_delay_amt,march_demand_reg,march_hh_P_emp,march_hh_P_emp_pre,march_lb,march_unemp,march_unemp_amt,march_unpaid_delay,march_unpaid_delay_amt,march_work_allot,may_PD_per_hh,may_PD_per_hh_preyr,may_delay,may_delay_amt,may_demand_reg,may_hh_P_emp,may_hh_P_emp_pre,may_lab,may_lab_pre,may_lb,may_unemp,may_unemp_amt,may_unpaid_delay,may_unpaid_delay_amt,may_work_allot,nov_PD_per_hh,nov_PD_per_hh_preyr,nov_delay,nov_delay_amt,nov_demand_reg,nov_hh_P_emp,nov_hh_P_emp_pre,nov_lab,nov_lab_pre,nov_lb,nov_unemp,nov_unemp_amt,nov_unpaid_delay,nov_unpaid_delay_amt,nov_work_allot,oct_PD_per_hh,oct_PD_per_hh_preyr,oct_delay,oct_delay_amt,oct_demand_reg,oct_hh_P_emp,oct_hh_P_emp_pre,oct_lab,oct_lab_pre,oct_lb,oct_unemp,oct_unemp_amt,oct_unpaid_delay,oct_unpaid_delay_amt,oct_work_allot,sep_PD_per_hh,sep_PD_per_hh_preyr,sep_delay,sep_delay_amt,sep_demand_reg,sep_hh_P_emp,sep_hh_P_emp_pre,sep_lab,sep_lab_pre,sep_lb,sep_unemp,sep_unemp_amt,sep_unpaid_delay,sep_unpaid_delay_amt,sep_work_allot,state_code,timestamp,year
0.0,0,0.0,0,31.29,35,0.0,0,0.0,16,0.0,0,12.82,19,80.51,209,169.39,1559,0.44,4,0,0,407.89,283,0.0,118,0.0,0,119.23,340,1.97,13,15,15,93.78,117.31,0,0,4333,3576,3141,81300,12,876.0,0,0,55647,9,10,0,0,419,312,194,86.52,3.75,457260,0,0.0,0,0,3087,3307010,3307010,18,18,0,0,4903,3939,5158,81.17,101.75,551940,30,2190.0,0,0.0,74724,3307,19,20,1983196,789750,8133,7265,8204,35.19,193.94,647540,60,4380.0,181,1020248.0,142780,20,21,628660,247425,7848,7096,8415,144.76,170.46,590460,48,3504.0,214,1184060.0,146894,9,8,60.28,10.25,0,0,831,686,463,438540,0,0.0,0,0.0,6212,12,14,19.08,85.51,0,0,3817,3416,3222,363360,6,438.0,0,0.0,42600,18,14,44.24,228.55,1519117,591569,7647,6464,5230,714127,730,53290.0,42,281488.0,117232,18,19,0,0,4934,4626,4665,33.84,99.81,211600,0,0.0,0,0.0,85279,16,15,0,0,3041,2285,2517,47.27,45.69,529200,6,438.0,0,0.0,36569,11,14,0,0,2224,1858,1143,28.23,16.66,508800,4,292.0,0,0.0,21947,13,9,0,0,274,308,216,57.18,4.91,483720,0,0.0,0,0.0,4227,33,2014-12-23 16:59:17,2013-2014
0.0,0,0.0,0,58.67,122,0.0,0,0.79,69,0.0,0,3.63,89,24.18,529,560.81,1969,5.43,79,0,0,805.03,480,0.0,0,3.78,1,190.62,502,0.54,34,22,17,100.44,59.19,0,0,8289,8143,5724,121018,0,0.0,0,0,181366,12,11,0,0,312,290,528,19.13,7.42,407512,0,0.0,0,0,3499,3307011,3307011,19,18,0,0,6813,6270,6219,86.75,57.63,627569,0,0.0,2,12264.0,119597,3307,21,22,1984169,813080,10012,9441,10458,67.61,210.72,871939,12,876.0,2,21900.0,200872,23,21,389419,159611,10164,9673,10502,271.54,210.01,737634,18,1314.0,1,7300.0,228067,11,9,46.42,54.6,0,0,494,388,790,360925,0,0.0,0,0.0,4590,13,13,280.28,114.79,0,0,5261,4625,4632,341252,12,876.0,0,0.0,61600,17,16,28.17,511.22,1262614,477986,8576,7910,7767,979084,6,438.0,0,0.0,135701,20,17,0,0,7484,7128,6092,273.22,102.52,284098,36,2628.0,0,0.0,144853,15,13,0,0,2858,2476,3268,68.31,66.97,571817,40,2920.0,0,0.0,37633,11,13,0,0,2312,2093,3175,22.7,18.15,504125,18,1314.0,0,0.0,24863,13,11,0,0,1117,1004,424,10.98,5.52,453834,0,0.0,0,0.0,13446,33,2014-12-23 16:59:24,2013-2014
0.0,0,0.0,0,29.11,58,0.0,1,0.14,12,0.0,0,2.14,18,22.4,363,217.53,1273,1.1,72,0,0,400.05,355,0.27,93,19.97,8,242.14,390,4.36,84,18,16,59.83,23.49,0,0,5530,4630,4141,55025,0,0.0,0,0,86743,11,9,0,0,206,202,109,1.08,67.77,281700,0,0.0,0,0,2359,3307012,3307012,17,16,0,0,6830,5538,3894,131.61,70.51,400200,0,0.0,0,0.0,98573,3307,21,19,1168924,454144,9272,8392,7823,140.74,255.46,578760,360,26280.0,0,0.0,177613,23,22,835410,320900,9329,8599,8417,137.42,153.02,489540,30,2190.0,0,0.0,204580,11,11,7.58,15.3,0,0,248,217,194,279300,0,0.0,0,0.0,2554,11,13,141.94,107.99,0,0,4277,3404,3619,276300,0,0.0,0,0.0,39283,16,15,40.18,182.82,792581,296117,7913,6285,5080,659880,429,31317.0,9,65116.0,101431,21,21,0,0,6492,5752,6158,181.11,110.01,219900,0,0.0,0,0.0,125674,14,14,0,0,2875,2366,2855,37.64,29.46,338040,0,0.0,0,0.0,35302,13,14,0,0,1209,1033,1300,10.07,7.82,287100,0,0.0,0,0.0,14125,13,10,0,0,533,474,214,6.61,15.39,281820,0,0.0,0,0.0,6423,33,2014-12-23 16:59:26,2013-2014
0.0,0,0.0,0,14.52,25,0.36,1,2.42,5,0.0,0,0.14,4,2.33,38,204.0,965,5.12,20,0,0,486.79,461,0.0,1,16.29,14,198.55,451,0.13,43,9,12,90.84,20.62,0,0,1933,1533,1808,46075,0,0.0,0,0,14496,8,9,0,0,268,267,336,3.26,2.88,235860,0,0.0,0,0,2304,3307013,3307013,19,18,0,0,4692,3919,4458,99.75,88.49,335160,0,0.0,0,0.0,76979,3307,25,20,2843302,1142912,7986,7531,6603,65.07,223.94,484620,120,8760.0,36,285138.0,189211,23,21,1714617,663530,7318,6499,7159,73.86,138.34,409920,0,0.0,15,59714.0,154582,14,7,52.89,5.45,0,0,706,628,406,233880,0,0.0,0,0.0,9091,14,12,73.16,69.72,0,0,3638,2785,2981,231360,0,0.0,0,0.0,41324,20,16,145.28,167.93,2268817,905996,6577,6017,5382,596640,1918,140014.0,3,24090.0,125228,15,20,0,0,3364,2883,4298,61.21,94.02,184150,0,0.0,0,0.0,45684,15,14,0,0,2449,1964,2347,40.93,55.64,283080,0,0.0,0,0.0,30483,12,13,0,0,1121,915,1396,11.03,7.44,240360,0,0.0,0,0.0,11145,9,9,0,0,423,397,440,5.99,9.02,235980,0,0.0,0,0.0,3659,33,2014-12-23 16:59:29,2013-2014
0.0,0,0.0,0,77.95,32,0.0,0,0.15,5,0.0,0,3.06,10,33.22,138,407.51,1847,18.18,52,0,0,718.16,369,0.38,59,0.0,1,226.89,422,0.07,7,14,12,179.46,33.41,0,0,5987,5293,3474,102525,24,1752.0,0,0,76114,10,11,0,0,838,766,493,13.26,3.51,537420,0,0.0,0,0,8351,3307014,3307014,19,20,0,0,8605,8111,8487,211.02,161.54,694792,0,0.0,0,0.0,158965,3307,21,19,1602219,655493,10343,10066,10588,101.14,257.08,934500,138,10074.0,28,228052.0,218252,21,20,1415636,566325,9566,9315,10315,135.73,286.41,831360,0,0.0,32,173156.0,201386,11,7,47.15,6.83,0,0,1422,1523,483,523140,0,0.0,0,0.0,17951,13,12,133.52,104.55,0,0,5086,4472,4370,510960,0,0.0,0,0.0,62437,20,15,58.72,289.88,1365381,542890,10346,9989,8665,1027980,56,4088.0,6,33726.0,202535,17,15,0,0,6030,5767,5815,194.09,81.42,411000,0,0.0,0,0.0,98952,16,13,0,0,4460,4034,3420,55.79,57.1,666479,0,0.0,3,7008.0,66290,14,11,0,0,2340,2030,2123,31.55,17.68,567600,2,146.0,0,0.0,30018,13,9,0,0,1449,1274,561,20.33,9.41,544320,0,0.0,0,0.0,17188,33,2014-12-23 16:59:31,2013-2014
0.0,0,0.0,0,23.15,112,0.0,0,0.38,18,0.0,0,32.14,37,52.64,206,323.17,2843,1.75,21,0,0,602.68,494,0.0,0,12.08,21,329.46,644,6.07,28,17,14,145.82,25.34,0,0,7466,7058,7987,124137,7,511.0,3,0,123501,11,10,0,0,464,422,359,3.74,3.59,305934,0,0.0,2,0,4771,3307015,3307015,14,16,0,0,5010,4680,8174,79.96,50.69,526885,54,3942.0,0,0.0,67296,3307,20,16,1751382,730587,12904,12321,11713,158.48,219.64,804989,330,24090.0,321,1745722.0,250337,17,17,543086,217230,10888,10499,11407,119.26,515.36,639203,353,25769.0,348,1977949.6,185856,11,9,223.52,3.55,0,0,642,361,541,294833,0,0.0,0,0.0,4113,14,12,299.55,13.96,0,0,8500,7469,5898,299688,256,18688.0,12,0.0,109009,17,14,68.55,560.01,2043192,828698,12025,11432,9256,1201607,366,26718.0,66,344122.0,199279,17,17,0,0,8479,7939,8893,49.24,20.13,220872,210,15330.0,19,0.0,142634,14,11,0,0,1769,1487,2835,28.03,4.66,407656,0,0.0,0,0.0,21991,9,12,0,0,733,672,1486,5.79,2.81,324050,50,3650.0,0,0.0,6440,9,7,0,0,491,367,606,16.26,1.45,311867,0,0.0,0,0.0,3388,33,2014-12-23 16:59:36,2013-2014
0.0,0,0.0,0,12.66,40,0.0,0,7.28,18,0.0,0,60.56,95,28.34,460,303.48,1725,5.31,87,0,0,230.43,205,0.12,7,1.9,1,198.76,340,29.53,53,14,17,126.45,56.1,0,0,3026,2354,3730,71449,0,0.0,0,0,34484,11,8,0,0,231,138,172,2.32,41.14,287763,0,0.0,0,0,1630,3307016,3307016,12,14,0,0,3930,3001,3184,35.46,22.44,454332,0,0.0,0,0.0,37755,3307,21,18,248925,103005,7398,6612,6818,60.24,170.77,574377,6,438.0,13,100302.0,141218,16,19,299027,116804,6485,5544,7138,41.49,170.38,515744,36,2628.0,0,0.0,93775,13,10,10.49,7.82,0,0,509,394,336,257385,0,0.0,0,0.0,5179,13,13,75.28,49.22,0,0,3759,2574,3288,220746,0,0.0,0,0.0,33827,18,15,306.62,155.81,116896,47451,6624,5709,4696,613462,186,13578.0,73,370110.0,103728,13,18,0,0,4203,3205,4665,61.44,88.26,179230,0,0.0,0,0.0,44821,11,12,0,0,1797,1225,1382,19.66,21.75,391814,0,0.0,0,0.0,13948,11,12,0,0,1398,986,1167,13.72,11.98,353587,0,0.0,0,0.0,11042,11,12,0,0,450,333,316,4.76,16.07,317421,0,0.0,0,0.0,3962,33,2014-12-23 16:59:39,2013-2014
0.04,4,0.0,0,58.84,109,0.0,0,0.0,1,0.0,0,0.49,39,75.13,355,259.32,1474,95.51,873,0,0,681.11,488,0.0,0,1.07,5,104.95,99,1.39,13,14,15,58.27,146.2,0,0,4659,4245,3863,88287,90,6570.0,4,19272,60161,11,9,0,0,937,877,127,19.72,2.12,387339,12,876.0,0,0,10305,3308001,3308001,15,13,0,0,8164,7492,5181,137.0,96.84,529771,426,31098.0,7,20732.0,118585,3308,15,14,1300620,535612,8706,8014,8040,159.67,187.45,715298,36,2628.0,70,458148.0,128063,17,16,591578,247509,8751,8254,8933,164.1,163.1,690683,110,8030.0,41,271852.0,146101,12,11,28.36,14.58,0,0,1219,1056,442,362455,480,35040.0,2,7738.0,13086,13,13,147.46,128.76,0,0,6184,5853,4733,326160,366,26718.0,31,124830.0,79720,15,15,56.68,229.99,1539806,648695,8210,7620,8442,817636,703,51319.0,122,795992.0,116852,14,14,0,0,4751,4570,4825,74.93,64.14,199962,595,43435.0,16,75190.0,65444,16,14,0,0,6221,5829,4723,138.09,56.56,469087,66,4818.0,3,7008.0,95681,14,11,0,0,4627,4364,2319,68.3,2.16,440674,342,24966.0,4,24528.0,62715,12,9,0,0,1198,1077,178,18.01,0.53,415987,72,5256.0,0,0.0,13058,33,2014-12-23 16:59:43,2013-2014
0.0,0,0.0,0,33.25,22,0.0,0,0.0,0,0.0,0,0.62,6,22.08,65,144.44,1050,45.97,768,0,0,216.99,194,0.0,0,29.48,16,17.67,12,148.56,88,15,11,61.81,6.3,0,0,5030,3770,1285,92246,310,22630.0,14,42110,59108,12,7,0,0,448,388,61,8.42,0.45,241889,6,438.0,1,0,5034,3308003,3308003,14,14,0,0,3328,2892,2866,36.62,29.66,441380,96,7008.0,3,4380.0,41595,3308,15,14,2964,972,4821,4116,4257,104.43,50.2,563581,18,1314.0,323,1798866.0,61965,14,13,62534,25586,5418,4487,3559,64.43,91.99,505748,66,4818.0,121,614368.0,66201,12,8,41.59,82.28,0,0,901,594,263,222003,18,1314.0,0,0.0,7519,12,11,80.16,44.74,0,0,4244,3686,2924,204244,116,8468.0,23,6132.0,44913,15,13,32.19,122.82,27596,10965,4229,3307,4894,637150,48,3504.0,184,867165.0,52434,14,16,0,0,4334,3382,3981,53.18,19.49,152316,18,1314.0,26,61028.0,49667,12,10,0,0,1440,1123,1680,18.72,8.54,425257,54,3942.0,2,7008.0,13544,11,11,0,0,957,628,380,9.86,3.82,319289,5,365.0,0,0.0,7181,16,9,0,0,697,590,242,11.32,1.06,272102,36,2628.0,3,10512.0,9630,33,2014-12-23 16:59:55,2013-2014
19.26,18,0.0,0,51.9,57,0.0,0,0.0,1,0.21,1,0.0,0,12.92,82,239.77,1299,17.77,52,0,0,616.05,534,30.68,444,10.19,30,198.73,159,387.01,242,13,12,103.66,61.71,0,0,9496,6444,1629,134692,6,438.0,0,0,89658,11,5,0,0,952,708,90,10.94,0.5,370013,6,438.0,0,0,7928,3308004,3308004,16,15,0,0,11301,9350,9682,171.37,150.64,587480,6,438.0,8,35916.0,156076,3308,18,17,1973953,811627,16626,13762,14982,237.03,382.23,827717,258,18834.0,527,3055342.0,251864,20,19,514090,192695,18665,15562,15977,347.48,348.02,678329,101,7373.0,1312,6957192.0,311762,9,9,9.39,84.89,0,0,997,553,69,333343,0,0.0,0,0.0,5474,11,12,144.08,203.47,0,0,7342,5300,7513,303154,354,25842.0,9,65700.0,59670,16,17,168.47,477.7,1379581,519434,13716,10240,14513,976700,96,7008.0,131,645174.0,164373,15,17,0,0,9154,6708,11582,127.17,88.28,205632,12,876.0,0,0.0,102105,14,13,0,0,3220,2315,4458,36.08,26.85,508743,48,3504.0,5,21024.0,32740,7,8,0,0,1325,866,1097,6.81,1.65,454297,42,3066.0,5,38106.0,6514,12,9,0,0,1019,789,268,14.26,1.53,409363,18,1314.0,4,17082.0,10214,33,2014-12-23 16:59:58,2013-2014
2.9,21,0.0,0,102.69,77,0.0,0,0.0,4,0.14,1,0.08,4,24.14,344,152.42,876,11.97,140,0,0,1886.11,1618,3.22,260,5.6,12,75.81,252,46.79,41,13,12,168.94,145.05,0,0,12941,10819,8587,149171,3247,237031.0,9,48326,142913,11,9,0,0,1599,1005,585,15.96,8.8,479585,12,876.0,17,107894,11368,3308005,3308005,17,10,0,0,16611,14461,7224,313.9,133.41,742339,88,6424.0,0,0.0,255540,3308,15,14,113393,45233,20094,16341,15578,392.07,299.11,959211,812,59276.0,42,201334.0,253411,17,17,81803,32079,20159,17725,15620,428.29,329.03,852625,760,55480.0,29,100886.0,306970,11,9,40.81,26.16,0,0,2353,1803,1195,452909,420,30660.0,13,65262.0,20429,10,11,143.45,159.74,0,0,7858,6615,8076,426173,1012,73876.0,3,24674.0,70947,11,15,226.31,441.22,118339,46643,14495,10986,17995,1065858,2094,152862.0,41,154030.0,127860,12,15,0,0,9251,8001,10745,127.69,185.16,298375,1986,144978.0,3,20732.0,98552,12,12,0,0,7420,6428,6027,106.54,46.68,639455,132,9636.0,1,0.0,79245,10,9,0,0,4238,3648,2434,48.9,8.53,532873,594,43362.0,0,0.0,39213,11,9,0,0,2383,2157,763,28.97,10.55,506229,36,2628.0,1,7884.0,25458,33,2014-12-23 17:00:00,2013-2014
0.0,0,0.0,0,901.88,412,0.0,0,14.81,69,0.0,0,399.18,140,52.63,533,233.83,111,18.59,466,0,0,594.41,319,0.52,349,7.66,23,147.35,65,854.74,380,13,11,113.13,204.82,0,0,15203,12778,12496,145501,12,876.0,0,0,174738,8,7,0,0,2560,2291,2185,157.11,104.94,800204,0,0.0,0,0,19301,3309001,3309001,11,9,0,0,15461,13831,4386,117.18,24.28,902403,0,0.0,1,5694.0,162209,3309,11,11,1051708,415973,15585,12839,5863,271.64,74.9,1183400,959,70007.0,2,0.0,152108,14,12,1110052,406730,17465,15387,6409,123.0,50.25,1032399,6,438.0,20,67598.0,217594,8,8,239.4,362.25,0,0,5523,4729,3955,770899,0,0.0,0,0.0,40356,12,14,316.85,305.16,0,0,22699,20751,24648,725802,0,0.0,0,0.0,249804,9,10,211.91,217.85,582882,204839,15444,12123,8040,1227220,7002,511146.0,0,0.0,114695,15,21,0,0,17893,16187,25149,189.45,213.08,475201,0,0.0,0,0.0,254245,8,6,0,0,2655,2305,1353,19.44,26.83,870698,0,0.0,0,0.0,19229,8,8,0,0,6517,5843,1955,45.3,138.89,849402,0,0.0,0,0.0,49224,8,8,0,0,3755,3289,1789,56.38,261.64,820099,0,0.0,0,0.0,29551,33,2014-12-23 17:00:04,2013-2014
0.0,0,0.0,0,474.02,285,0.0,0,15.68,9,0.0,0,143.02,107,7.87,84,70.34,46,1.15,5,0,0,692.71,361,0.0,0,2.93,9,155.21,31,714.78,279,12,12,56.54,118.41,0,0,12074,8522,18014,260904,0,0.0,0,0,102833,8,7,0,0,760,608,1426,14.25,182.36,611598,0,0.0,0,0,5420,3309002,3309002,11,7,0,0,9387,7291,1426,48.1,17.93,922824,0,0.0,0,0.0,82307,3309,11,7,348177,134200,14900,12117,3182,233.56,23.98,1392278,90,6570.0,0,0.0,139401,15,8,386291,123308,22775,17463,3296,246.72,11.57,1131584,6,438.0,0,0.0,262102,8,8,230.42,391.96,0,0,2180,1613,3340,577203,0,0.0,0,0.0,14227,10,14,218.45,383.04,0,0,25185,18344,25361,559850,0,0.0,0,0.0,193207,10,8,234.45,94.35,446571,147140,13782,9649,4324,1739688,6486,473478.0,0,0.0,98456,14,20,0,0,17927,13783,29232,194.86,38.08,522235,0,0.0,0,0.0,205529,9,7,0,0,795,509,621,3.89,75.58,801938,0,0.0,0,0.0,4840,8,9,0,0,2188,1603,1292,26.33,26.58,715627,0,0.0,0,0.0,13873,9,8,0,0,1090,842,1068,25.47,520.73,646825,0,0.0,0,0.0,7795,33,2014-12-23 17:00:07,2013-2014
0.0,0,0.0,0,2583.4,802,0.0,0,178.93,54,0.0,0,305.62,67,605.45,1997,25.87,54,0.0,7,0,0,1161.48,570,0.48,41,9.01,32,301.84,107,409.65,245,16,12,92.99,77.77,0,0,16060,12243,10541,261540,0,0.0,1,7154,199948,13,12,0,0,6535,5616,2439,285.7,132.79,664605,0,0.0,0,0,76888,3309003,3309003,16,11,0,0,16289,14034,1719,236.26,70.6,978441,84,6132.0,0,0.0,227325,3309,16,15,1542296,614890,16335,13635,7040,339.44,27.57,1448317,36,2628.0,0,0.0,225552,18,14,1247512,474678,19081,16236,5624,405.47,22.8,1187676,48,3504.0,0,0.0,292571,17,12,230.57,339.18,0,0,7434,6389,4417,629733,0,0.0,1,5402.0,114215,13,14,190.72,287.06,0,0,20741,16236,22237,613997,0,0.0,1,1606.0,215248,14,14,267.24,191.5,1169085,466316,17580,14339,8787,1867784,1707,124611.0,0,0.0,213915,19,22,0,0,20738,15764,26870,222.22,57.57,523069,174,12702.0,0,0.0,301465,10,9,0,0,4747,3865,1387,31.57,168.43,856440,0,0.0,0,0.0,41846,15,12,0,0,8160,7368,2927,228.89,274.79,769218,0,0.0,1,8760.0,111601,14,12,0,0,7358,6575,2654,299.6,232.6,699472,0,0.0,1,5256.0,97369,33,2014-12-23 17:00:10,2013-2014
0.0,3,0.0,0,81.19,18,0.0,13,0.0,1,0.0,0,20.59,5,409.84,1416,23.8,60,4.77,24,0,0,351.96,194,4.84,341,5.78,11,37.02,39,7.79,16,19,13,80.56,48.17,0,0,4890,4774,2864,79787,114,8322.0,0,0,92082,10,13,0,0,257,256,35,3.88,11.72,292461,12,876.0,0,0,2754,3310008,3310008,20,15,0,0,7931,7224,5494,161.39,34.61,517425,72,5256.0,29,98112.0,146099,3310,19,16,2112277,820820,8824,7671,6324,78.23,36.71,697398,324,23652.0,85,340804.0,146812,19,18,1398457,526888,8951,8112,7108,165.21,28.83,592413,912,66576.0,139,638580.0,161949,11,10,12.6,11.22,0,0,198,198,141,254962,0,0.0,0,0.0,2278,13,13,140.11,104.28,0,0,3933,3924,3756,224972,384,28032.0,0,0.0,54875,14,13,52.87,455.61,1618341,603704,7094,5355,4887,749892,57,4161.0,159,737993.74,75952,16,16,0,0,3813,3780,4341,68.24,41.92,164976,462,33726.0,0,0.0,60542,14,13,0,0,3767,3095,4242,30.79,62.5,419939,0,0.0,0,0.0,45206,11,12,0,0,1882,1172,2791,8.11,8.94,359950,18,1314.0,0,0.0,13113,9,11,0,0,271,263,87,3.74,1.51,322453,0,0.0,0,0.0,2545,33,2014-12-23 17:00:24,2013-2014
5.97,17,0.0,0,15.03,67,0.0,0,4.75,3,0.0,0,61.41,18,414.51,854,32.64,56,0.0,2,0,0,1352.56,586,9.02,187,6.71,13,122.38,86,0.0,8,20,17,319.6,97.64,0,0,12616,12179,6706,168845,2346,171258.0,28,470412,252916,22,19,0,0,20,20,39,0.48,45.13,450123,0,0.0,1,4380,450,3310009,3310009,15,14,0,0,6351,5902,4847,102.55,28.99,832162,54,3942.0,28,334632.0,91949,3310,18,17,1746364,749667,11504,11139,13107,150.84,185.24,1210064,260,18980.0,19,251996.0,201679,18,16,1161542,499621,11143,10648,9531,139.04,121.94,1027149,606,44238.0,75,987690.0,200350,9,14,114.63,27.41,0,0,653,653,250,436186,0,0.0,2,26280.0,6126,16,15,321.48,140.78,0,0,10516,10525,7114,421214,119,8687.0,1,12264.0,177072,17,16,122.38,596.81,1385581,591556,9567,8559,11386,1407052,1608,117384.0,29,138554.0,147946,21,18,0,0,12980,13030,7820,314.0,96.38,393769,288,21024.0,12,210240.0,274749,14,15,0,0,2436,2030,3808,17.1,43.49,675383,0,0.0,0,0.0,28778,13,12,0,0,1835,1671,2000,20.34,13.63,534676,12,876.0,1,876.0,21944,12,12,0,0,457,469,174,4.48,9.02,501342,72,5256.0,0,0.0,5994,33,2014-12-23 17:00:26,2013-2014
0.04,1,0.0,0,12.46,16,3.3,7,0.0,1,0.0,0,6.06,17,98.45,308,281.38,802,0.74,4,0,0,375.35,216,18.58,186,1.8,7,49.22,74,0.0,12,18,17,110.21,13.72,0,0,4411,4402,2789,154438,60,4380.0,15,196370,81735,10,14,0,0,88,85,36,0.88,18.38,521954,18,1314.0,1,1752,872,3310010,3310010,17,13,0,0,3817,3696,2155,68.2,52.54,836968,150,10950.0,30,309958.0,66385,3310,20,16,1291141,536030,5914,5848,4468,125.33,115.81,1151980,287,20951.0,77,708684.0,117928,21,18,304998,123426,5513,5457,4708,135.43,96.56,994471,276,20148.0,44,406172.0,114944,10,13,22.32,5.79,0,0,221,221,218,495702,0,0.0,3,17082.0,2401,15,15,105.42,40.03,0,0,3549,3541,2591,469449,181,13213.0,8,78110.0,53701,18,12,31.84,90.15,1996069,809573,5019,4923,2890,1309487,249,18177.0,199,1948808.0,89392,16,16,0,0,3378,3373,3608,91.71,25.76,311946,28,2044.0,19,291854.0,57329,14,13,0,0,1902,1773,2018,42.71,12.25,679460,12,876.0,16,120888.0,25041,11,13,0,0,1508,1257,1250,4.54,7.9,600708,0,0.0,6,53728.0,14278,10,12,0,0,200,176,92,2.16,25.5,548204,6,438.0,0,0.0,1850,33,2014-12-23 17:00:29,2013-2014
1.16,3,0.0,0,57.37,48,0.0,0,0.0,0,0.0,3,65.68,7,407.86,1518,33.22,36,34.31,12,0,0,489.49,249,13.44,517,40.92,19,616.73,251,40.13,9,15,11,111.43,50.73,0,0,12120,11315,5280,184107,0,0.0,12,123663,177605,9,11,0,0,790,758,183,8.55,11.53,380779,0,0.0,3,33288,7534,3310011,3310011,13,11,0,0,10902,10031,8021,54.02,29.89,806286,0,0.0,22,153592.0,135851,3310,17,16,2662893,1086670,14304,13328,13307,53.49,154.11,1107238,276,20148.0,81,434235.0,227073,14,13,860853,340989,13572,12801,11748,250.44,7.36,913026,354,25842.0,95,558596.0,185008,9,9,69.45,18.79,0,0,1328,1283,643,345781,0,0.0,0,0.0,11800,12,13,382.64,325.05,0,0,12519,12239,10749,310486,0,0.0,25,294936.0,150128,14,13,59.38,660.92,3076829,1257211,14951,14052,12353,1165577,1067,77891.0,133,708100.0,207428,17,19,0,0,12458,12211,13811,247.66,204.27,265706,0,0.0,11,137970.0,216541,8,7,0,0,695,556,1162,16.07,12.45,758769,0,0.0,1,2336.0,4674,10,9,0,0,1871,1773,1618,21.73,11.21,575733,6,438.0,2,15768.0,19251,9,11,0,0,989,888,344,10.78,9.09,449939,36,2628.0,0,0.0,8286,33,2014-12-23 17:00:38,2013-2014
